,Topic ID,time span,keywords
104,13,0,"[(0.020700268462221946, 'Polizei'), (0.016791542715364538, 'Mann'), (0.011258221829349784, 'Täter'), (0.010121255075362873, 'Polizist'), (0.008681182842192383, 'Beamter'), (0.008438415427583498, 'Frau'), (0.007173186215508823, 'Zürich'), (0.006339509997919355, 'Stadtpolizei'), (0.006117216621460756, 'angeklagter'), (0.00603501623084155, 'Kantonspolizei'), (0.005713807022988036, 'Monat'), (0.005412509156331469, 'Fall'), (0.004808306565998949, 'Wagen'), (0.004717884806502964, 'Urteil'), (0.004650527401310592, 'Opfer'), (0.004312447096219583, 'Gericht'), (0.004203480743300463, 'Bus'), (0.003996581115538866, 'verhaften'), (0.003818222613560409, 'Gefängnis'), (0.003799988608200357, 'Uhr')]"
105,13,1,"[(0.02099267175476281, 'Polizei'), (0.016945552210398167, 'Mann'), (0.010966214295572369, 'Täter'), (0.010257670028793433, 'Polizist'), (0.008368419868241609, 'Frau'), (0.008141069728216314, 'Beamter'), (0.007102703944314908, 'Zürich'), (0.006164796456342607, 'Stadtpolizei'), (0.006083076106435038, 'angeklagter'), (0.005975723630275632, 'Kantonspolizei'), (0.0057253160301963995, 'Monat'), (0.0055579885697827945, 'Fall'), (0.0047619117324982215, 'Urteil'), (0.004667744099904846, 'Opfer'), (0.004655698537994232, 'Wagen'), (0.004457218912088972, 'Gericht'), (0.004232872497299563, 'Bus'), (0.00389520943002921, 'verhaften'), (0.0037443668294973934, 'Gefängnis'), (0.003714838406132393, 'Uhr')]"
106,13,2,"[(0.02152897613200746, 'Polizei'), (0.017205591394051888, 'Mann'), (0.010514777598588545, 'Polizist'), (0.010311059323624586, 'Täter'), (0.008194379023814235, 'Frau'), (0.007033857646159081, 'Beamter'), (0.006843252545637951, 'Zürich'), (0.005955651745101043, 'angeklagter'), (0.005868681405124574, 'Fall'), (0.005816143110958203, 'Kantonspolizei'), (0.005772717679143614, 'Stadtpolizei'), (0.005733637681868642, 'Monat'), (0.004853556157421954, 'Urteil'), (0.00477534101019454, 'Gericht'), (0.004690090027933923, 'Opfer'), (0.004328067073337528, 'Wagen'), (0.004286585512530008, 'Bus'), (0.0036816462360291144, 'handeln'), (0.0036727599556624596, 'verhaften'), (0.0036474494159155772, 'nehmen')]"
107,13,3,"[(0.02233631850013518, 'Polizei'), (0.017551343580894184, 'Mann'), (0.010927091226823988, 'Polizist'), (0.009237093972341397, 'Täter'), (0.007895183780468574, 'Frau'), (0.006410282198172183, 'Fall'), (0.006175218321882404, 'Zürich'), (0.0057259424609665864, 'Monat'), (0.005641828574399721, 'angeklagter'), (0.005464151812594588, 'Kantonspolizei'), (0.0054435224723725995, 'Beamter'), (0.005345214705261412, 'Gericht'), (0.005115548285176166, 'Stadtpolizei'), (0.005028053242644995, 'Urteil'), (0.004714662084899597, 'Opfer'), (0.004355366298004012, 'Bus'), (0.0038562772493361008, 'handeln'), (0.0038155217723249107, 'Wagen'), (0.0037582397947945904, 'Schweizer'), (0.0036434977406157656, 'nehmen')]"
108,13,4,"[(0.02312101774383272, 'Polizei'), (0.01796438969031092, 'Mann'), (0.011248578296465788, 'Polizist'), (0.00796649041917774, 'Täter'), (0.007482993908524698, 'Frau'), (0.007165916053257965, 'Fall'), (0.006172843281427909, 'Gericht'), (0.006037962935859836, 'Zürich'), (0.005626098959109166, 'Monat'), (0.005323401711535906, 'Urteil'), (0.004984014799581018, 'angeklagter'), (0.004969582154854836, 'Kantonspolizei'), (0.004648486444219419, 'Opfer'), (0.004369122603053882, 'Bus'), (0.004190080806954255, 'Stadtpolizei'), (0.004049539692460522, 'handeln'), (0.004031773205606428, 'Beamter'), (0.003956358888107263, 'Schweizer'), (0.00380779322634785, 'verurteilen'), (0.0037339226437194703, 'jung')]"
109,13,5,"[(0.02375755814504078, 'Polizei'), (0.018688433224120317, 'Mann'), (0.011468226823948621, 'Polizist'), (0.008028796419619073, 'Fall'), (0.007147951333625346, 'Frau'), (0.007133379628213098, 'Gericht'), (0.006849997941861584, 'Täter'), (0.005694291700648707, 'Urteil'), (0.005462719086475579, 'Monat'), (0.00538316910921494, 'Zürich'), (0.004572198897645759, 'Opfer'), (0.004547272247893771, 'Staatsanwaltschaft'), (0.00439812393457751, 'Kantonspolizei'), (0.004260699523366705, 'handeln'), (0.004239687890272546, 'Bus'), (0.004001111904078105, 'verurteilen'), (0.0039219758484607, 'jung'), (0.0038840847429297905, 'Schweizer'), (0.0038197326450246324, 'Person'), (0.003708117226701683, 'Richter')]"
110,13,6,"[(0.024057218934411026, 'Polizei'), (0.01917716219118618, 'Mann'), (0.011478741226121122, 'Polizist'), (0.008822996213256653, 'Fall'), (0.007994409881644493, 'Gericht'), (0.006869199458984187, 'Frau'), (0.006860003140313112, 'Staatsanwaltschaft'), (0.006063727762425357, 'Täter'), (0.0059758350143926525, 'Urteil'), (0.005310619233039045, 'Monat'), (0.0049067721851910485, 'Zürich'), (0.004463938889156187, 'Opfer'), (0.004460141724054824, 'handeln'), (0.0041415770033501, 'verurteilen'), (0.004120325220547802, 'beschuldigter'), (0.004084646844446913, 'Person'), (0.003996996833185482, 'Bus'), (0.0039402648655975925, 'jung'), (0.0038587854855508513, 'Kantonspolizei'), (0.0036317242709239493, 'Richter')]"
111,13,7,"[(0.024128704205271762, 'Polizei'), (0.01930376184462532, 'Mann'), (0.01138065837002121, 'Polizist'), (0.009299495531359949, 'Fall'), (0.008557094429941181, 'Staatsanwaltschaft'), (0.008481223889885498, 'Gericht'), (0.006687560631233745, 'Frau'), (0.006392541783392705, 'beschuldigter'), (0.006108037866339429, 'Urteil'), (0.0056259026632068014, 'Täter'), (0.005235668688813516, 'Monat'), (0.004805614866669124, 'Zürich'), (0.004549667572628924, 'handeln'), (0.004381875034219321, 'Opfer'), (0.0042732472124948195, 'Person'), (0.004201906638995119, 'verurteilen'), (0.003940520734469765, 'jung'), (0.003873915715678512, 'Vorfall'), (0.0038093318092338596, 'Bus'), (0.0035553607599456707, 'stellen')]"
112,14,0,"[(0.01911345030404438, 'Kind'), (0.008999917330176625, 'Schweizer'), (0.00841577489954113, 'Velo'), (0.0075384924278176935, 'rennen'), (0.006705921193742047, 'Schüler'), (0.006690320875845554, 'Fahrer'), (0.006006612338341134, 'Team'), (0.005738679896708953, 'Tour'), (0.005386162749281241, 'gut'), (0.005143578831274945, 'Schule'), (0.004725270602075806, 'Schumacher'), (0.00471645828023646, 'Spiel'), (0.004602886296193636, 'gewinnen'), (0.004560556298639655, 'Eltern'), (0.0043326968470106956, 'Platz'), (0.0043192514336370435, 'Tag'), (0.0042977582141607495, 'Sonntag'), (0.004237256221387408, 'Fahrrad'), (0.004036166421973225, 'Strecke'), (0.0038215442667104563, 'finden')]"
113,14,1,"[(0.01950404178538358, 'Kind'), (0.008873154777906189, 'Schweizer'), (0.008685488442355897, 'Velo'), (0.007590704728100246, 'rennen'), (0.006788182998507377, 'Schüler'), (0.006607061523509765, 'Fahrer'), (0.0060538267797805795, 'Team'), (0.005675818413180367, 'Tour'), (0.005375896275605362, 'gut'), (0.005287632121848058, 'Schule'), (0.004733933533809057, 'Spiel'), (0.004730182586457811, 'Eltern'), (0.004596845661659664, 'Schumacher'), (0.004594162256354267, 'gewinnen'), (0.0043573166144044865, 'Tag'), (0.004318001894239559, 'Platz'), (0.004278596693222945, 'Sonntag'), (0.004082675654306036, 'Strecke'), (0.003862568148647865, 'finden'), (0.003844201723074006, 'Fahrrad')]"
114,14,2,"[(0.02023999513446354, 'Kind'), (0.009264815616819291, 'Velo'), (0.008581098600116572, 'Schweizer'), (0.007676785852103556, 'rennen'), (0.006932043882853139, 'Schüler'), (0.0064001051936423406, 'Fahrer'), (0.006127839346014849, 'Team'), (0.005591742859974521, 'Schule'), (0.005511546413495942, 'Tour'), (0.00533231294651013, 'gut'), (0.005102294323450512, 'Eltern'), (0.004737232919653843, 'Spiel'), (0.004558810903266504, 'gewinnen'), (0.004425557496394912, 'Tag'), (0.004273718841792709, 'Platz'), (0.004189468562554598, 'Schumacher'), (0.0041813530686589705, 'Sonntag'), (0.004172735330723033, 'Strecke'), (0.003939330491025233, 'finden'), (0.003705045396688814, 'Saison')]"
115,14,3,"[(0.021342397978439575, 'Kind'), (0.010274656145701956, 'Velo'), (0.008115690938159639, 'Schweizer'), (0.007794506824482559, 'rennen'), (0.00711938774608654, 'Schüler'), (0.006218083924529081, 'Team'), (0.006111085999801395, 'Schule'), (0.0060332183943954685, 'Fahrer'), (0.005766322348880926, 'Eltern'), (0.005238999657536315, 'gut'), (0.0052267362555490195, 'Tour'), (0.004675612796597068, 'Spiel'), (0.004522635624271417, 'Tag'), (0.004482283443435106, 'gewinnen'), (0.004312335811979861, 'Strecke'), (0.004187732547274689, 'Platz'), (0.004054510662881943, 'finden'), (0.003913283857486162, 'Sonntag'), (0.00364953577135706, 'zweiter'), (0.0036314517550384315, 'Saison')]"
116,14,4,"[(0.022035230173797844, 'Kind'), (0.011603558413948256, 'Velo'), (0.00817756245424347, 'rennen'), (0.00759535356029063, 'Schweizer'), (0.0069550192760977105, 'Schüler'), (0.00665604374539415, 'Schule'), (0.006654173216823956, 'Eltern'), (0.006382078750497728, 'Team'), (0.005698968464368552, 'Fahrer'), (0.005112991784248163, 'Tour'), (0.005090619395273511, 'gut'), (0.004581133012613789, 'Tag'), (0.004487960592356756, 'Strecke'), (0.004396543697799485, 'gewinnen'), (0.004288011147281264, 'Spiel'), (0.004191292858328778, 'Platz'), (0.004178060095997017, 'finden'), (0.004007081965029204, 'Velos'), (0.0036050055363574217, 'zweiter'), (0.0035428879813872386, 'Saison')]"
117,14,5,"[(0.020943837985526983, 'Kind'), (0.012947262180553103, 'Velo'), (0.008694095495006127, 'rennen'), (0.007303588274318208, 'Eltern'), (0.0071768945638975325, 'Schweizer'), (0.0067615723245930915, 'Schule'), (0.006538995978916713, 'Team'), (0.006335364102701344, 'Schüler'), (0.0055439814852027, 'Fahrer'), (0.005418387250642279, 'Tour'), (0.00488529394826446, 'gut'), (0.004735539609791112, 'Velos'), (0.004710487818873131, 'Strecke'), (0.004620691541953147, 'Tag'), (0.004351498029257686, 'Platz'), (0.004339909240736882, 'gewinnen'), (0.004270595968506213, 'finden'), (0.003994373864989756, 'Kilometer'), (0.0037140712551182137, 'Formel'), (0.0036637509419117456, 'Spiel')]"
118,14,6,"[(0.01839532389237322, 'Kind'), (0.013542274966939716, 'Velo'), (0.009535249365973934, 'rennen'), (0.007307736654385029, 'Eltern'), (0.006895826880396615, 'Schweizer'), (0.006617134742922784, 'Team'), (0.006391803965252855, 'Schule'), (0.00593652100056618, 'Tour'), (0.005570547083058964, 'Velos'), (0.005491129536993943, 'Schüler'), (0.00543073366282386, 'Fahrer'), (0.004922794636231496, 'Strecke'), (0.004697870679982573, 'Tag'), (0.004657980190629116, 'gut'), (0.004643638625516069, 'Formel'), (0.0045473008893064685, 'Platz'), (0.004538734051247894, 'Kilometer'), (0.0043218381111255815, 'gewinnen'), (0.004315522003261386, 'finden'), (0.003710678249978847, 'Ziel')]"
119,14,7,"[(0.016893804892599836, 'Kind'), (0.013517659924271192, 'Velo'), (0.009812093663280825, 'rennen'), (0.007207864355150777, 'Eltern'), (0.006681427872082397, 'Schweizer'), (0.006637351687648132, 'Team'), (0.006111452648212507, 'Tour'), (0.006094908796340226, 'Schule'), (0.006024834807844905, 'Velos'), (0.005346571352795998, 'Fahrer'), (0.00524566246145904, 'Formel'), (0.005061057548987729, 'Strecke'), (0.004936476228435137, 'Schüler'), (0.00484186353861053, 'Kilometer'), (0.004782166650054248, 'Tag'), (0.0047011207434777885, 'Platz'), (0.004506899651812917, 'gut'), (0.004329074711994997, 'finden'), (0.0043131198474021665, 'gewinnen'), (0.003739201433334135, 'Ziel')]"
120,15,0,"[(0.03426340158020131, 'Bahn'), (0.03092796782747741, 'SBB'), (0.014288518687663208, 'Neat'), (0.010497435505528334, 'Million'), (0.010119119784443974, 'Gotthard'), (0.009615376664343003, 'Zug'), (0.008302590989824306, 'Tunnel'), (0.007813132583038987, 'Schiene'), (0.007107094660297355, 'Güterverkehr'), (0.006214093590750554, 'Kanton'), (0.006028479610644142, 'Strecke'), (0.005957007894114523, 'Bund'), (0.005909010907177613, 'Bau'), (0.0055011160634201445, 'Lötschberg'), (0.005344072278569086, 'zweiter'), (0.005333648369449163, 'Bern'), (0.005267741599451437, 'Milliarde'), (0.004675795756591188, 'BLS'), (0.004287512910039603, 'Tessin'), (0.0042822094682604716, 'schweizerisch')]"
121,15,1,"[(0.03311784001307838, 'Bahn'), (0.03209809150757224, 'SBB'), (0.012532228183509995, 'Neat'), (0.010255490735368477, 'Million'), (0.010253540127911707, 'Zug'), (0.00985662286511053, 'Gotthard'), (0.008446060514792656, 'Tunnel'), (0.007843695153429543, 'Schiene'), (0.006937426417127868, 'Güterverkehr'), (0.006173688892533605, 'Strecke'), (0.0060242866728621855, 'Kanton'), (0.005913419591297192, 'Bund'), (0.005668316049554937, 'Bau'), (0.0054230426836281145, 'Bern'), (0.0053919313858744634, 'zweiter'), (0.005208591678063627, 'Lötschberg'), (0.005177094310560139, 'Milliarde'), (0.004943993842423218, 'BLS'), (0.00427169182544884, 'Tessin'), (0.004144266856345134, 'lang')]"
122,15,2,"[(0.034546475892286446, 'SBB'), (0.030723046331596896, 'Bahn'), (0.011694166531451115, 'Zug'), (0.009696952790279052, 'Million'), (0.009229720747713216, 'Gotthard'), (0.009097349613486983, 'Neat'), (0.008716843621218438, 'Tunnel'), (0.007859573187671215, 'Schiene'), (0.0065754592632019946, 'Güterverkehr'), (0.006464227454735771, 'Strecke'), (0.005811234503500655, 'Bund'), (0.005623175352488087, 'Kanton'), (0.005597121800595183, 'Bern'), (0.005545760108573545, 'BLS'), (0.005465530108295331, 'zweiter'), (0.005163501880061494, 'Bau'), (0.00497060170238598, 'Milliarde'), (0.004340825653753542, 'Lötschberg'), (0.004199668690593561, 'Tessin'), (0.004114634419857393, 'lang')]"
123,15,3,"[(0.038586850507766376, 'SBB'), (0.027252354885514474, 'Bahn'), (0.014312342134809362, 'Zug'), (0.009118579135062187, 'Tunnel'), (0.008762628183833887, 'Million'), (0.00799279344790389, 'Gotthard'), (0.007791449826685258, 'Schiene'), (0.006892954983013311, 'Strecke'), (0.006613358839976228, 'BLS'), (0.0060243198634612975, 'Güterverkehr'), (0.005844415070230001, 'Bern'), (0.005622155995093773, 'Bund'), (0.005509284678574964, 'zweiter'), (0.00500700071174547, 'Kanton'), (0.004873212741636496, 'Neat'), (0.004622849496391975, 'Milliarde'), (0.004399423346159806, 'Bau'), (0.004112313865917644, 'Cargo'), (0.004056105882730539, 'Tessin'), (0.004036175620414715, 'lang')]"
124,15,4,"[(0.04338985801710152, 'SBB'), (0.023584429269322086, 'Bahn'), (0.018227239286687506, 'Zug'), (0.008909412678293906, 'Tunnel'), (0.007952134664215849, 'BLS'), (0.007631633299635936, 'Million'), (0.007515000261823933, 'Schiene'), (0.007323403797294537, 'Strecke'), (0.006238689153140104, 'Gotthard'), (0.005679795174445537, 'Bern'), (0.005372123193490299, 'Cargo'), (0.0053099820436629894, 'zweiter'), (0.005307114437122025, 'Güterverkehr'), (0.005225647836907736, 'Bund'), (0.00472977209479791, 'Milliarde'), (0.004500497361552241, 'Bundesamt'), (0.003926186969510319, 'lang'), (0.0038119676897804874, 'Bahnhof'), (0.0038072593020855834, 'Kilometer'), (0.003801437380617669, 'Kanton')]"
125,15,5,"[(0.04805106938533353, 'SBB'), (0.022922403606236406, 'Zug'), (0.02032749213142133, 'Bahn'), (0.009326496766380766, 'BLS'), (0.008687257575609501, 'Tunnel'), (0.007696667601147784, 'Strecke'), (0.00714726055870174, 'Schiene'), (0.006376443341986395, 'Million'), (0.005400945021808773, 'Gotthard'), (0.005333979493330257, 'Cargo'), (0.005293292804603565, 'Bundesamt'), (0.005128869065793351, 'zweiter'), (0.005113987872844194, 'Bern'), (0.004751116259396263, 'Bund'), (0.004658599554296995, 'Milliarde'), (0.0046207870302210075, 'Güterverkehr'), (0.0045746452109653845, 'Bahnhof'), (0.004396628654852935, 'Meyer'), (0.004171652099112478, 'BAV'), (0.0038410212861893886, 'lang')]"
126,15,6,"[(0.052180284841763305, 'SBB'), (0.027453801150819142, 'Zug'), (0.017917740431967002, 'Bahn'), (0.01057248399196406, 'BLS'), (0.008526592983049105, 'Tunnel'), (0.007925476924740405, 'Strecke'), (0.006512877442440913, 'Schiene'), (0.006035500509376494, 'Bundesamt'), (0.005810900124860817, 'Meyer'), (0.005259742010695565, 'Bahnhof'), (0.005238151013003684, 'Million'), (0.005111232843990681, 'Gotthard'), (0.004872038500259206, 'BAV'), (0.004822668660441491, 'zweiter'), (0.004664681614615309, 'Cargo'), (0.00454394378878908, 'Bern'), (0.004318502357119893, 'Bund'), (0.0042301950453126035, 'Milliarde'), (0.004105695733357458, 'Güterverkehr'), (0.003815218150565692, 'lang')]"
127,15,7,"[(0.054871437909962927, 'SBB'), (0.030695869515895566, 'Zug'), (0.01658789511612569, 'Bahn'), (0.011257452563164861, 'BLS'), (0.008313709872240813, 'Tunnel'), (0.00800104081750322, 'Strecke'), (0.00662121729227251, 'Meyer'), (0.006315769555038188, 'Bundesamt'), (0.006040962253338015, 'Schiene'), (0.005693075546716429, 'Bahnhof'), (0.005076898392738329, 'BAV'), (0.004689217549910425, 'Gotthard'), (0.004518033833214153, 'Million'), (0.004458362853135068, 'zweiter'), (0.004257542459839384, 'Passagier'), (0.004159860611072426, 'Problem'), (0.004114112345379111, 'Bern'), (0.004108786975394768, 'Cargo'), (0.004060436919987431, 'Bund'), (0.0038712148921335246, 'Lokführer')]"
128,16,0,"[(0.009495698946170594, 'Tag'), (0.00932802142640693, 'Kilometer'), (0.008986697249202457, 'Meter'), (0.007112007660206348, 'Stunde'), (0.006207619368933557, 'Wasser'), (0.0060222326993613585, 'Mensch'), (0.0058930313731195335, 'Strasse'), (0.005743445894307202, 'liegen'), (0.004466179241021941, 'Stadt'), (0.004413345839107633, 'Nacht'), (0.0042403975507204665, 'lang'), (0.004051474321042683, 'Lastwagen'), (0.0039062001270526434, 'Schnee'), (0.003887228115515836, 'Teil'), (0.0038808085195069088, 'klein'), (0.0037461830064044106, 'führen'), (0.0035057465944265697, 'Haus'), (0.003426677013346273, 'ganz'), (0.00338514563361282, 'Dorf'), (0.0031817147009720334, 'Weg')]"
129,16,1,"[(0.009582030811446979, 'Tag'), (0.009272653025116833, 'Kilometer'), (0.009094201954787221, 'Meter'), (0.007135479544616859, 'Stunde'), (0.006274728712182323, 'Wasser'), (0.006111401171175095, 'Mensch'), (0.006000449537216925, 'Strasse'), (0.005760141359857849, 'liegen'), (0.0044776853859968616, 'Stadt'), (0.004435410498726218, 'Nacht'), (0.0042205874168919355, 'lang'), (0.004126386707939083, 'Lastwagen'), (0.004044254600052673, 'Schnee'), (0.003904750414022803, 'Teil'), (0.0038726929430578237, 'klein'), (0.0037745593367578528, 'führen'), (0.0035212094418920104, 'Haus'), (0.003424638113342135, 'ganz'), (0.0033499345794723297, 'Dorf'), (0.0032281940018867956, 'Land')]"
130,16,2,"[(0.009730619306315396, 'Tag'), (0.009273589796719404, 'Meter'), (0.009100522680988392, 'Kilometer'), (0.007151612847407667, 'Stunde'), (0.006382563993968063, 'Wasser'), (0.006304784562051691, 'Mensch'), (0.006222117474559869, 'Strasse'), (0.005772398753371269, 'liegen'), (0.004490487585800088, 'Stadt'), (0.004457911442346801, 'Nacht'), (0.004331752158009352, 'Schnee'), (0.004271381102542128, 'Lastwagen'), (0.004163774202333333, 'lang'), (0.00392363270733834, 'Teil'), (0.0038422809878078195, 'klein'), (0.0038176107166542697, 'führen'), (0.0035403273040114577, 'Haus'), (0.0034086696666659863, 'ganz'), (0.003326934426227879, 'Land'), (0.0032849364447631643, 'Weg')]"
131,16,3,"[(0.009976799682484935, 'Tag'), (0.009472133671053446, 'Meter'), (0.008760436250389494, 'Kilometer'), (0.007146443512471746, 'Stunde'), (0.006635491968555672, 'Mensch'), (0.006619796236446474, 'Wasser'), (0.006549914402870447, 'Strasse'), (0.005772144523650232, 'liegen'), (0.004773205307555293, 'Schnee'), (0.004496080127453162, 'Stadt'), (0.004477186273723575, 'Lastwagen'), (0.004453202861150163, 'Nacht'), (0.0040563133727646965, 'lang'), (0.0038923484741413467, 'Teil'), (0.0038475604631583913, 'führen'), (0.003786416755753892, 'klein'), (0.003552146910089819, 'Haus'), (0.0034878301462448894, 'Land'), (0.003386984824469639, 'Weg'), (0.003376261506970241, 'ganz')]"
132,16,4,"[(0.010287000602708126, 'Tag'), (0.009538964176642776, 'Meter'), (0.00829988128963026, 'Kilometer'), (0.007244083492061279, 'Wasser'), (0.007149051474766808, 'Stunde'), (0.006895319747484791, 'Mensch'), (0.006786630252387915, 'Strasse'), (0.005790053584233522, 'liegen'), (0.005148778782061021, 'Schnee'), (0.004647073425705686, 'Lastwagen'), (0.004523504822365764, 'Stadt'), (0.0044195154761270915, 'Nacht'), (0.003932240359019337, 'lang'), (0.0038766649123852526, 'führen'), (0.0037941153754460066, 'Land'), (0.0037615945819664677, 'Teil'), (0.003736767321757319, 'klein'), (0.003554334702114027, 'Weg'), (0.003522221830435339, 'Haus'), (0.003509231147019124, 'Tier')]"
133,16,5,"[(0.010610217325099673, 'Tag'), (0.00934307904588313, 'Meter'), (0.00785570382845748, 'Kilometer'), (0.007432627769221727, 'Wasser'), (0.007325536855246363, 'Mensch'), (0.007169219249956533, 'Stunde'), (0.006822290729291627, 'Strasse'), (0.005766618074312007, 'liegen'), (0.005097100955513488, 'Schnee'), (0.004830452425839677, 'Lastwagen'), (0.004545188927150894, 'Stadt'), (0.004347979101015881, 'Nacht'), (0.004244089002589179, 'Land'), (0.003999165488096885, 'Tier'), (0.0038071409307146725, 'lang'), (0.0037335982024298267, 'führen'), (0.003702440953887354, 'Weg'), (0.0036874286148919715, 'klein'), (0.0036079591927005794, 'Woche'), (0.0035656688221035984, 'Teil')]"
134,16,6,"[(0.010809648179388934, 'Tag'), (0.008946012298071074, 'Meter'), (0.008151029924571309, 'Mensch'), (0.007474558916507624, 'Kilometer'), (0.007183267939298749, 'Stunde'), (0.007164856670695236, 'Wasser'), (0.006608768639531098, 'Strasse'), (0.005690693605503553, 'liegen'), (0.005023350538799635, 'Lastwagen'), (0.004729053605886021, 'Land'), (0.004695781606315508, 'Schnee'), (0.004548247971738708, 'Stadt'), (0.004487882733210582, 'Tier'), (0.00426456849121284, 'Nacht'), (0.003884589264536949, 'Woche'), (0.0037757257545468445, 'Weg'), (0.0036990848585871576, 'lang'), (0.0036943900133290164, 'Brücke'), (0.003640372605950846, 'klein'), (0.003496910929990398, 'führen')]"
135,16,7,"[(0.010965968794071678, 'Tag'), (0.008828291708540272, 'Mensch'), (0.008668472804715579, 'Meter'), (0.007245389328409894, 'Kilometer'), (0.007180544376588227, 'Stunde'), (0.0069760497381863166, 'Wasser'), (0.00644810044263159, 'Strasse'), (0.005642732623257326, 'liegen'), (0.005127297230334251, 'Lastwagen'), (0.005066356043245582, 'Land'), (0.0048731491452299784, 'Tier'), (0.004531057751004205, 'Stadt'), (0.004416152643743816, 'Schnee'), (0.004216964823909309, 'Nacht'), (0.004130507941587616, 'Woche'), (0.003899297300275057, 'Brücke'), (0.0037857011441861043, 'Weg'), (0.0036340763458226457, 'lang'), (0.0036080239803675824, 'klein'), (0.0035777977655072762, 'Grad')]"
136,17,0,"[(0.019881821577185762, 'Flugzeug'), (0.019164643026925346, 'Flughafen'), (0.007871306465293621, 'amerikanisch'), (0.007866409381764127, 'Passagier'), (0.007472434886751999, 'Flug'), (0.006944112197589348, 'USA'), (0.006472448127935446, 'Pilot'), (0.005724951358839138, 'Maschine'), (0.005104182207826693, 'New'), (0.005040334984532674, 'fliegen'), (0.004272731328383896, 'britisch'), (0.0042617583196666, 'Boeing'), (0.004240325570070678, 'Fluggesellschaft'), (0.0041713419041104795, 'London'), (0.004092000071366388, 'Dollar'), (0.004015526231401984, 'Land'), (0.003998881301199025, 'russisch'), (0.0039331278620157095, 'York'), (0.003807213007550852, 'international'), (0.003737416048591704, 'Start')]"
137,17,1,"[(0.019726097818968395, 'Flugzeug'), (0.019291547318534673, 'Flughafen'), (0.00785993799681338, 'Passagier'), (0.0077151525303601025, 'amerikanisch'), (0.0074900694153389475, 'Flug'), (0.007028416046539267, 'USA'), (0.0064652857592347596, 'Pilot'), (0.005723213540922453, 'Maschine'), (0.005226118891993032, 'New'), (0.005101686659861307, 'fliegen'), (0.004245369022237581, 'Fluggesellschaft'), (0.004216069649270777, 'London'), (0.004213209329937981, 'britisch'), (0.004161904908931779, 'Boeing'), (0.004127283431674104, 'Land'), (0.0040736983755308735, 'Dollar'), (0.003994632797596232, 'russisch'), (0.003979997069194128, 'York'), (0.0037700583489354822, 'international'), (0.0037404863997882068, 'Start')]"
138,17,2,"[(0.019431688007545567, 'Flughafen'), (0.019324633416621422, 'Flugzeug'), (0.007777043419462616, 'Passagier'), (0.00749333022841884, 'Flug'), (0.00734382845697282, 'amerikanisch'), (0.00719707189965349, 'USA'), (0.00641569924755869, 'Pilot'), (0.0057064229188506935, 'Maschine'), (0.005465211717078455, 'New'), (0.0052173822939208785, 'fliegen'), (0.0043748513734306734, 'Land'), (0.00435107292817252, 'London'), (0.004221452038691267, 'Fluggesellschaft'), (0.004062972659718895, 'York'), (0.004046021635943424, 'britisch'), (0.004035962898230847, 'Dollar'), (0.003962705510693698, 'russisch'), (0.00393029331400731, 'Boeing'), (0.0037044868176819568, 'Start'), (0.003688959556044188, 'international')]"
139,17,3,"[(0.019419494323740474, 'Flughafen'), (0.0187195108328307, 'Flugzeug'), (0.007519158978837389, 'Passagier'), (0.007458955662656966, 'USA'), (0.0074544813486381745, 'Flug'), (0.006706614955427366, 'amerikanisch'), (0.006298575254609491, 'Pilot'), (0.005793669479578238, 'New'), (0.005708298891668225, 'Maschine'), (0.0053993907880335494, 'fliegen'), (0.004819085204087407, 'Land'), (0.004635132489255607, 'London'), (0.004606031475765537, 'China'), (0.004159885387112602, 'York'), (0.004152100105403727, 'Fluggesellschaft'), (0.003976398912041647, 'Dollar'), (0.003861544511259992, 'russisch'), (0.003752617304121648, 'britisch'), (0.0037288538574579092, 'Regierung'), (0.0035828671038509274, 'Boeing')]"
140,17,4,"[(0.018723255911313283, 'Flughafen'), (0.01758272864243296, 'Flugzeug'), (0.008008573720988245, 'USA'), (0.007487023768800427, 'China'), (0.007290655819671389, 'Flug'), (0.007047728761122266, 'Passagier'), (0.006284236499480208, 'amerikanisch'), (0.006019672393778804, 'Pilot'), (0.005907563776786022, 'New'), (0.005693677366381308, 'Land'), (0.0056720958391888125, 'Maschine'), (0.005595962164963384, 'fliegen'), (0.004972453732532373, 'London'), (0.004476684824859069, 'Regierung'), (0.004176747803080113, 'York'), (0.0041293864713448265, 'Dollar'), (0.003986952902433483, 'Fluggesellschaft'), (0.003925894235692831, 'chinesisch'), (0.0036555178453508306, 'russisch'), (0.0034599408825990714, 'britisch')]"
141,17,5,"[(0.017588348744848274, 'Flughafen'), (0.01621217428817824, 'Flugzeug'), (0.010218626714057086, 'China'), (0.008880345837014083, 'USA'), (0.007087492195628109, 'Flug'), (0.00686440153613424, 'Land'), (0.00657229576398147, 'Passagier'), (0.005783430738312377, 'fliegen'), (0.005779599107040381, 'Pilot'), (0.005777685586882798, 'amerikanisch'), (0.005692473462458002, 'New'), (0.005585385497895269, 'Maschine'), (0.005300408231988842, 'Regierung'), (0.005239680242557065, 'chinesisch'), (0.004978814558086205, 'London'), (0.004191192410783465, 'Dollar'), (0.0040565522272172855, 'York'), (0.0036664173791588007, 'Fluggesellschaft'), (0.003466941885812251, 'Tag'), (0.003419772580982323, 'britisch')]"
